fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,Country Inn & Suites By Radisson Tifton - Tesla Destination,public,Tesla Destination,,Country Inn & Suites By Radisson Tifton - Tesla Destination,310 S Virginia Ave,Tifton,GA,31794.0,US,31.451419,-83.528792,"310 S Virginia Ave, Tifton, GA, 31794, US",AFDC,Georgia,GA,13,Tift County,277,13277,31794.0,45700.0,"Tifton, GA",Tifton,13277960700,2.0,13277960700.0,31.451419,-83.528792,192.02,37.5,tract,tract,2.3,tract,False,Urban,50414.0,tract,16.77,tract,6.35,tract,20.82,tract,166200.0,697.0,238.451,tract,tract,tract,161.7,False,primaryroads:tl_2025_us_primaryroads.shp,29000
ELEC,Fairfield Inn & Suites Dublin - Tesla Destination,public,Tesla Destination,,Fairfield Inn & Suites Dublin - Tesla Destination,620 Pinehill Rd,Dublin,GA,31021.0,US,32.486462,-82.939994,"620 Pinehill Rd, Dublin, GA, 31021, US",AFDC,Georgia,GA,13,Laurens County,175,13175,31021.0,20140.0,"Dublin, GA",Dublin,13175950800,4.0,13175950800.0,32.486462,-82.939994,47.04,31.9,tract,tract,2.81,tract,False,Urban,34496.0,tract,12.1,tract,0.0,tract,36.84,tract,124100.0,597.0,207.873,tract,tract,tract,218.2,False,primaryroads:tl_2025_us_primaryroads.shp,29001
ELEC,Hampton Inn & Suites Snellville Atlanta NE - Tesla Destination,public,Tesla Destination,,Hampton Inn & Suites Snellville Atlanta NE - Tesla Destination,1905 Pharrs Rd,Snellville,GA,30078.0,US,33.879837,-84.008176,"1905 Pharrs Rd, Snellville, GA, 30078, US",AFDC,Georgia,GA,13,Gwinnett County,135,13135,30078.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Snellville,13135050759,1.0,13135050759.0,33.879837,-84.008176,853.19,37.7,tract,tract,3.0,tract,False,Urban,122689.0,tract,39.96,tract,0.92,tract,5.63,tract,369700.0,2063.0,179.205,tract,tract,tract,1080.1,False,primaryroads:tl_2025_us_primaryroads.shp,29002
ELEC,Holiday Inn Conference Center - Tesla Destination,public,Tesla Destination,,Holiday Inn Conference Center - Tesla Destination,1805 West Hill Avenue,Valdosta,GA,31601.0,US,30.819321,-83.310489,"1805 West Hill Avenue, Valdosta, GA, 31601, US",AFDC,Georgia,GA,13,Lowndes County,185,13185,31601.0,46660.0,"Valdosta, GA",Valdosta,13185010900,1.0,13185010900.0,30.819321,-83.310489,416.61,33.8,tract,tract,2.42,tract,False,Urban,33226.0,tract,14.18,tract,15.97,tract,34.87,tract,59800.0,979.0,61.083,tract,tract,tract,565.3,False,primaryroads:tl_2025_us_primaryroads.shp,29003
ELEC,Holiday Inn Express & Suites Cordele North - Tesla Destination,public,Tesla Destination,,Holiday Inn Express & Suites Cordele North - Tesla Destination,1102 Arc Way Dr,Cordele,GA,31015.0,US,31.958024,-83.749799,"1102 Arc Way Dr, Cordele, GA, 31015, US",AFDC,Georgia,GA,13,Crisp County,81,13081,31015.0,18380.0,"Cordele, GA",Cordele,13081010400,2.0,13081010400.0,31.958024,-83.749799,310.06,40.1,tract,tract,2.49,tract,False,Urban,44612.0,tract,21.49,tract,3.42,tract,16.4,tract,121400.0,827.0,146.796,tract,tract,tract,120.4,False,primaryroads:tl_2025_us_primaryroads.shp,29004
ELEC,Sea Palms Resort & Conference Center - Tesla Destination,public,Tesla Destination,,Sea Palms Resort & Conference Center - Tesla Destination,515 N Windward Dr,St. Simons Island,GA,31522.0,US,31.199229,-81.367046,"515 N Windward Dr, St. Simons Island, GA, 31522, US",AFDC,Georgia,GA,13,Glynn County,127,13127,31522.0,15260.0,"Brunswick, GA",St. Simons CDP,13127000301,1.0,13127000301.0,31.199229,-81.367046,87.66,68.2,tract,tract,2.11,tract,False,Urban,106866.0,tract,51.11,tract,0.0,tract,0.0,tract,500900.0,1060.0,253.113,tract,county,county,13652.0,False,primaryroads:tl_2025_us_primaryroads.shp,29005
ELEC,Stonehurst Place - Atlanta - Tesla Destination,public,Tesla Destination,,Stonehurst Place - Atlanta - Tesla Destination,923 Piedmont Ave NE,Atlanta,GA,30309.0,US,33.779853,-84.380573,"923 Piedmont Ave NE, Atlanta, GA, 30309, US",AFDC,Georgia,GA,13,Fulton County,121,13121,30309.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Atlanta,13121001204,2.0,13121001204.0,33.779853,-84.380573,6757.73,41.5,tract,tract,1.35,tract,False,Urban,107194.0,tract,88.43,tract,3.6,tract,6.46,tract,449800.0,1757.0,256.005,tract,tract,tract,945.1,False,primaryroads:tl_2025_us_primaryroads.shp,29006
ELEC,Tower Place 100 - Tesla Destination,public,Tesla Destination,,Tower Place 100 - Tesla Destination,3340 Peachtree Rd Ste 2140,Atlanta,GA,30326.0,US,33.84932,-84.363208,"3340 Peachtree Rd Ste 2140, Atlanta, GA, 30326, US",AFDC,Georgia,GA,13,Fulton County,121,13121,30326.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Atlanta,13121009606,1.0,13121009606.0,33.84932,-84.363208,908.86,38.4,tract,tract,2.81,tract,False,Urban,224844.0,tract,80.64,tract,1.44,tract,1.2,tract,930800.0,3501.0,265.867,tract,tract,tract,423.9,False,primaryroads:tl_2025_us_primaryroads.shp,29007
ELEC,"Target T1390 (Tucker, GA)",public,Electrify America,,"Target T1390 (Tucker, GA)",4241 Lavista Rd,Tucker,GA,30084.0,US,33.84567,-84.24504,"4241 Lavista Rd, Tucker, GA, 30084, US",AFDC,Georgia,GA,13,DeKalb County,89,13089,30084.0,122.0,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Tucker,13089021708,2.0,13089021708.0,33.84567,-84.24504,854.71,42.8,tract,tract,2.44,tract,False,Urban,83945.0,tract,55.61,tract,2.4,tract,10.71,tract,344000.0,1682.0,204.518,tract,tract,tract,189.1,False,primaryroads:tl_2025_us_primaryroads.shp,29008
ELEC,"Walmart 1006 - Cordele, GA",public,Electrify America,,"Walmart 1006 - Cordele, GA",1215 E 16th Ave,Cordele,GA,31015.0,US,31.96344,-83.76263,"1215 E 16th Ave, Cordele, GA, 31015, US",AFDC,Georgia,GA,13,Crisp County,81,13081,31015.0,18380.0,"Cordele, GA",Cordele,13081010300,1.0,13081010300.0,31.96344,-83.76263,18.85,51.6,tract,tract,2.1,tract,False,Urban,44781.0,tract,14.74,tract,8.14,tract,15.79,tract,176300.0,716.0,246.229,tract,tract,tract,977.7,False,primaryroads:tl_2025_us_primaryroads.shp,29009
