fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,SCCOA EVS2-16,public,ChargePoint Network,,SCCOA EVS2-16,2910 Tannery Way,Santa Clara,CA,95054.0,US,37.383295,-121.981213,"2910 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.383295,-121.981213,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,370.3,False,primaryroads:tl_2025_us_primaryroads.shp,8000
ELEC,SCCOA EVS5-4,public,ChargePoint Network,,SCCOA EVS5-4,2910 Tannery Way,Santa Clara,CA,95054.0,US,37.383318,-121.982668,"2910 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.383318,-121.982668,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,413.1,False,primaryroads:tl_2025_us_primaryroads.shp,8001
ELEC,SCCOA EVS3-7,public,ChargePoint Network,,SCCOA EVS3-7,2910 Tannery Way,Santa Clara,CA,95054.0,US,37.383106,-121.981647,"2910 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.383106,-121.981647,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,403.6,False,primaryroads:tl_2025_us_primaryroads.shp,8002
ELEC,SCCOA EVS5-12,public,ChargePoint Network,,SCCOA EVS5-12,2910 Tannery Way,Santa Clara,CA,95054.0,US,37.382499,-121.982166,"2910 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.382499,-121.982166,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,483.3,False,primaryroads:tl_2025_us_primaryroads.shp,8003
ELEC,SCCOA EVS4-4,public,ChargePoint Network,,SCCOA EVS4-4,2910 Tannery Way,Santa Clara,CA,95054.0,US,37.383229,-121.981869,"2910 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.383229,-121.981869,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,397.6,False,primaryroads:tl_2025_us_primaryroads.shp,8004
ELEC,SCCOA EVS4-1,public,ChargePoint Network,,SCCOA EVS4-1,3600 Tannery Way,Santa Clara,CA,95054.0,US,37.383947,-121.981828,"3600 Tannery Way, Santa Clara, CA, 95054, US",AFDC,California,CA,6,Santa Clara County,85,6085,95054.0,488.0,"San Jose-San Francisco-Oakland, CA",Santa Clara,6085505202,2.0,6085505202.0,37.383947,-121.981828,924.63,33.4,tract,tract,2.37,tract,False,Urban,138438.0,tract,51.9,tract,2.4,tract,16.7,tract,1154400.0,3154.0,,tract,tract,county,321.1,False,primaryroads:tl_2025_us_primaryroads.shp,8005
ELEC,1919 SM STATION 2,public,ChargePoint Network,,1919 SM STATION 2,1919 Santa Monica Blvd,Santa Monica,CA,90404.0,US,34.028689,-118.480659,"1919 Santa Monica Blvd, Santa Monica, CA, 90404, US",AFDC,California,CA,6,Los Angeles County,37,6037,90404.0,348.0,"Los Angeles-Long Beach, CA",Santa Monica,6037701502,1.0,6037701502.0,34.028689,-118.480659,6207.86,44.8,tract,tract,1.62,tract,False,Urban,115260.0,tract,68.76,tract,6.4,tract,5.61,tract,1067900.0,2215.0,,tract,tract,county,822.8,False,primaryroads:tl_2025_us_primaryroads.shp,8006
ELEC,CTS CHARGEPOINT CLOCKTOWER 2,public,ChargePoint Network,,CTS CHARGEPOINT CLOCKTOWER 2,630 Hansen Way,Palo Alto,CA,94304.0,US,37.4195,-122.139728,"630 Hansen Way, Palo Alto, CA, 94304, US",AFDC,California,CA,6,Santa Clara County,85,6085,94304.0,488.0,"San Jose-San Francisco-Oakland, CA",Palo Alto,6085511705,1.0,6085511705.0,37.4195,-122.139728,166.3,44.3,tract,tract,3.05,tract,False,Urban,250001.0,tract,75.92,tract,1.14,tract,2.29,tract,1382800.0,2466.0,,county,tract,county,3793.9,False,primaryroads:tl_2025_us_primaryroads.shp,8007
ELEC,PAS CHARGEPOINT PA SQUARE 2G,public,ChargePoint Network,,PAS CHARGEPOINT PA SQUARE 2G,6 Palo Alto Square,Palo Alto,CA,94306.0,US,37.420247,-122.141354,"6 Palo Alto Square, Palo Alto, CA, 94306, US",AFDC,California,CA,6,Santa Clara County,85,6085,94304.0,488.0,"San Jose-San Francisco-Oakland, CA",Palo Alto,6085511705,1.0,6085511705.0,37.420247,-122.141354,166.3,44.3,tract,tract,3.05,tract,False,Urban,250001.0,tract,75.92,tract,1.14,tract,2.29,tract,1382800.0,2466.0,,county,tract,county,3819.8,False,primaryroads:tl_2025_us_primaryroads.shp,8008
ELEC,SKYWAY LANDING STATION 1,public,ChargePoint Network,,SKYWAY LANDING STATION 1,955 Skyway Rd,San Carlos,CA,94070.0,US,37.507733,-122.246994,"955 Skyway Rd, San Carlos, CA, 94070, US",AFDC,California,CA,6,San Mateo County,81,6081,,488.0,"San Jose-San Francisco-Oakland, CA",San Carlos,6081609100,2.0,6081609100.0,37.507733,-122.246994,471.32,39.3,tract,tract,2.79,tract,False,Urban,224219.0,tract,55.3,tract,6.25,tract,4.52,tract,1622500.0,3194.0,,tract,tract,county,128.0,False,primaryroads:tl_2025_us_primaryroads.shp,8009
ELEC,CIVITA CHARGERS CIVITA BLVD 7,public,ChargePoint Network,,CIVITA CHARGERS CIVITA BLVD 7,7894 Civita Blvd,San Diego,CA,92108.0,US,32.776779,-117.147778,"7894 Civita Blvd, San Diego, CA, 92108, US",AFDC,California,CA,6,San Diego County,73,6073,92108.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073009203,1.0,6073009203.0,32.776779,-117.147778,2817.17,34.0,tract,tract,1.87,tract,False,Urban,128707.0,tract,75.2,tract,7.39,tract,13.51,tract,967500.0,3131.0,,tract,tract,county,897.3,False,primaryroads:tl_2025_us_primaryroads.shp,8010
ELEC,CIVITA CHARGERS CIVITA BLVD 2,public,ChargePoint Network,,CIVITA CHARGERS CIVITA BLVD 2,7840 Civita Blvd,San Diego,CA,92108.0,US,32.777255,-117.150838,"7840 Civita Blvd, San Diego, CA, 92108, US",AFDC,California,CA,6,San Diego County,73,6073,92108.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073009203,1.0,6073009203.0,32.777255,-117.150838,2817.17,34.0,tract,tract,1.87,tract,False,Urban,128707.0,tract,75.2,tract,7.39,tract,13.51,tract,967500.0,3131.0,,tract,tract,county,1007.5,False,primaryroads:tl_2025_us_primaryroads.shp,8011
ELEC,CIVITA CHARGERS WESTSIDE 2,public,ChargePoint Network,,CIVITA CHARGERS WESTSIDE 2,7860 Westside Dr,San Diego,CA,92108.0,US,32.776233,-117.151199,"7860 Westside Dr, San Diego, CA, 92108, US",AFDC,California,CA,6,San Diego County,73,6073,92108.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073009203,1.0,6073009203.0,32.776233,-117.151199,2817.17,34.0,tract,tract,1.87,tract,False,Urban,128707.0,tract,75.2,tract,7.39,tract,13.51,tract,967500.0,3131.0,,tract,tract,county,946.3,False,primaryroads:tl_2025_us_primaryroads.shp,8012
ELEC,CIVITA CHARGERS WESTSIDE 3,public,ChargePoint Network,,CIVITA CHARGERS WESTSIDE 3,7860 Westside Dr,San Diego,CA,92108.0,US,32.77628,-117.151232,"7860 Westside Dr, San Diego, CA, 92108, US",AFDC,California,CA,6,San Diego County,73,6073,92108.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073009203,1.0,6073009203.0,32.77628,-117.151232,2817.17,34.0,tract,tract,1.87,tract,False,Urban,128707.0,tract,75.2,tract,7.39,tract,13.51,tract,967500.0,3131.0,,tract,tract,county,944.5,False,primaryroads:tl_2025_us_primaryroads.shp,8013
