fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,OAK PARK 1 AVENUE GARAGE 2,public,ChargePoint Network,,OAK PARK 1 AVENUE GARAGE 2,720 North Blvd,Oak Park,IL,60301.0,US,41.887771,-87.793692,"720 North Blvd, Oak Park, IL, 60301, US",AFDC,Illinois,IL,17,Cook County,31,17031,60301.0,176.0,"Chicago-Naperville, IL-IN-WI",Oak Park village,17031812301,3.0,17031812301.0,41.887771,-87.793692,9048.69,40.6,tract,tract,1.65,tract,False,Urban,93190.0,tract,78.63,tract,3.47,tract,5.51,tract,241200.0,2364.0,102.03,tract,tract,tract,1678.7,False,primaryroads:tl_2025_us_primaryroads.shp,32000
ELEC,OAK PARK 1 AVENUE GARAGE 5,public,ChargePoint Network,,OAK PARK 1 AVENUE GARAGE 5,720 North Blvd,Oak Park,IL,60301.0,US,41.887781,-87.793746,"720 North Blvd, Oak Park, IL, 60301, US",AFDC,Illinois,IL,17,Cook County,31,17031,60301.0,176.0,"Chicago-Naperville, IL-IN-WI",Oak Park village,17031812301,3.0,17031812301.0,41.887781,-87.793746,9048.69,40.6,tract,tract,1.65,tract,False,Urban,93190.0,tract,78.63,tract,3.47,tract,5.51,tract,241200.0,2364.0,102.03,tract,tract,tract,1679.0,False,primaryroads:tl_2025_us_primaryroads.shp,32001
ELEC,KC EV 1 LVL 3 HYUN NE,public,ChargePoint Network,,KC EV 1 LVL 3 HYUN NE,2011 Charleston Ave,Mattoon,IL,61938.0,US,39.48189,-88.378164,"2011 Charleston Ave, Mattoon, IL, 61938, US",AFDC,Illinois,IL,17,Coles County,29,17029,61938.0,16660.0,"Charleston-Mattoon, IL",Mattoon,17029001200,2.0,17029001200.0,39.48189,-88.378164,394.01,43.3,tract,tract,2.18,tract,False,Urban,58042.0,tract,19.97,tract,9.82,tract,20.4,tract,104000.0,772.0,134.715,tract,tract,tract,4669.5,False,primaryroads:tl_2025_us_primaryroads.shp,32002
ELEC,HCC CHARGING ST WDC STATION 1,public,ChargePoint Network,,HCC CHARGING ST WDC STATION 1,Vermillion Way,Normal,IL,61761.0,US,40.535509,-89.013832,"Vermillion Way, Normal, IL, 61761, US",AFDC,Illinois,IL,17,McLean County,113,17113,61761.0,145.0,"Bloomington-Pontiac, IL",Normal,17113000108,3.0,17113000108.0,40.535509,-89.013832,570.31,22.1,tract,tract,2.41,tract,False,Urban,29772.0,tract,42.41,tract,4.03,tract,40.97,tract,207600.0,1073.0,193.476,tract,tract,tract,407.0,False,primaryroads:tl_2025_us_primaryroads.shp,32003
ELEC,KC EV 1 LVL 3 HYUN NW,public,ChargePoint Network,,KC EV 1 LVL 3 HYUN NW,2011 Charleston Ave,Mattoon,IL,61938.0,US,39.481885,-88.37818,"2011 Charleston Ave, Mattoon, IL, 61938, US",AFDC,Illinois,IL,17,Coles County,29,17029,61938.0,16660.0,"Charleston-Mattoon, IL",Mattoon,17029001200,2.0,17029001200.0,39.481885,-88.37818,394.01,43.3,tract,tract,2.18,tract,False,Urban,58042.0,tract,19.97,tract,9.82,tract,20.4,tract,104000.0,772.0,134.715,tract,tract,tract,4670.0,False,primaryroads:tl_2025_us_primaryroads.shp,32004
ELEC,Orland Park Crossing - Tesla Supercharger,public,Tesla,SHOPPING_CENTER,Orland Park Crossing - Tesla Supercharger,14225 95th Ave,Orland Park,IL,60462.0,US,41.632335,-87.851982,"14225 95th Ave, Orland Park, IL, 60462, US",AFDC,Illinois,IL,17,Cook County,31,17031,60462.0,176.0,"Chicago-Naperville, IL-IN-WI",Orland Park village,17031824105,1.0,17031824105.0,41.632335,-87.851982,1610.66,43.7,tract,tract,2.47,tract,False,Urban,107027.0,tract,47.19,tract,1.15,tract,3.06,tract,355500.0,1406.0,252.845,tract,tract,tract,8208.1,False,primaryroads:tl_2025_us_primaryroads.shp,32005
ELEC,WINNETKA SPRUCE & BIRCH,public,ChargePoint Network,,WINNETKA SPRUCE & BIRCH,860 Spruce St,Winnetka,IL,60093.0,US,42.106879,-87.736675,"860 Spruce St, Winnetka, IL, 60093, US",AFDC,Illinois,IL,17,Cook County,31,17031,60093.0,176.0,"Chicago-Naperville, IL-IN-WI",Winnetka village,17031800500,1.0,17031800500.0,42.106879,-87.736675,1609.21,42.6,tract,tract,2.96,tract,False,Urban,250001.0,tract,83.96,tract,1.36,tract,2.4,tract,1178200.0,1725.0,220.999,tract,tract,county,2553.1,False,primaryroads:tl_2025_us_primaryroads.shp,32006
ELEC,Bill's Pizza & Pub - Tesla Destination,public,Tesla Destination,,Bill's Pizza & Pub - Tesla Destination,624  S. Lake Street,Mundelein,IL,60060.0,US,42.25442,-88.00158,"624  S. Lake Street, Mundelein, IL, 60060, US",AFDC,Illinois,IL,17,Lake County,97,17097,60060.0,176.0,"Chicago-Naperville, IL-IN-WI",Mundelein village,17097864002,4.0,17097864002.0,42.25442,-88.00158,1155.38,33.4,tract,tract,3.08,tract,False,Urban,74816.0,tract,17.41,tract,5.2,tract,10.41,tract,213900.0,1391.0,153.774,tract,tract,tract,7594.0,False,primaryroads:tl_2025_us_primaryroads.shp,32007
ELEC,Bill's Pub North - Tesla Destination,public,Tesla Destination,,Bill's Pub North - Tesla Destination,18945  W. Washington Street,Third Lake,IL,60030.0,US,42.36002,-88.00397,"18945  W. Washington Street, Third Lake, IL, 60030, US",AFDC,Illinois,IL,17,Lake County,97,17097,60030.0,176.0,"Chicago-Naperville, IL-IN-WI",Third Lake village,17097861106,2.0,17097861106.0,42.36002,-88.00397,496.63,34.2,tract,tract,2.71,tract,False,Urban,115781.0,tract,63.36,tract,7.24,tract,3.72,tract,284800.0,1579.0,180.367,tract,tract,tract,5135.2,False,primaryroads:tl_2025_us_primaryroads.shp,32008
ELEC,Quincy Area Convention & Visitors Bureau - Tesla Destination,public,Tesla Destination,,Quincy Area Convention & Visitors Bureau - Tesla Destination,532  GARDNER EXPY,QUINCY,IL,62301.0,US,39.926285,-91.412379,"532  GARDNER EXPY, QUINCY, IL, 62301, US",AFDC,Illinois,IL,17,Adams County,1,17001,62301.0,448.0,"Quincy-Hannibal, IL-MO",Quincy,17001000800,2.0,17001000800.0,39.926285,-91.412379,1039.95,40.6,tract,tract,2.22,tract,False,Urban,31837.0,tract,10.38,tract,11.17,tract,32.75,tract,54400.0,617.0,88.169,tract,tract,tract,7437.7,False,primaryroads:tl_2025_us_primaryroads.shp,32009
ELEC,Jerseyville City Center Park - Tesla Destination,public,Tesla Destination,,Jerseyville City Center Park - Tesla Destination,101  S. Jefferson St.,Jerseyville,IL,62052.0,US,39.119229,-90.325857,"101  S. Jefferson St., Jerseyville, IL, 62052, US",AFDC,Illinois,IL,17,Jersey County,83,17083,62052.0,476.0,"St. Louis-St. Charles-Farmington, MO-IL",Jerseyville,17083010100,2.0,17083010100.0,39.119229,-90.325857,22.87,39.8,tract,tract,2.7,tract,False,Urban,61250.0,tract,19.22,tract,2.87,tract,19.87,tract,150000.0,848.0,176.887,tract,tract,tract,19075.7,False,primaryroads:tl_2025_us_primaryroads.shp,32010
ELEC,Taco Burrito King - Tesla Destination,public,Tesla Destination,,Taco Burrito King - Tesla Destination,23836 W Eames Street,Channahon,IL,60410.0,US,41.458025,-88.192576,"23836 W Eames Street, Channahon, IL, 60410, US",AFDC,Illinois,IL,17,Will County,197,17197,60410.0,176.0,"Chicago-Naperville, IL-IN-WI",Channahon village,17197883306,2.0,17197883306.0,41.458025,-88.192576,50.81,39.1,tract,tract,2.98,tract,True,Urban,113938.0,tract,27.78,tract,11.7,tract,5.3,tract,284700.0,1360.0,209.338,tract,tract,tract,265.9,False,primaryroads:tl_2025_us_primaryroads.shp,32011
ELEC,Anvil Brand Shoe Company - Tesla Destination,public,Tesla Destination,,Anvil Brand Shoe Company - Tesla Destination,500 S. Spencer Street,Lexington,IL,61753.0,US,40.63572,-88.79603,"500 S. Spencer Street, Lexington, IL, 61753, US",AFDC,Illinois,IL,17,McLean County,113,17113,61753.0,145.0,"Bloomington-Pontiac, IL",Lexington,17113005700,4.0,17113005700.0,40.63572,-88.79603,11.21,39.8,tract,tract,2.51,tract,True,Urban,94500.0,tract,31.45,tract,2.05,tract,8.47,tract,159100.0,956.0,166.423,tract,tract,tract,1393.3,False,primaryroads:tl_2025_us_primaryroads.shp,32012
ELEC,CARLE FOUNDATIO CATR ASC 3,public,ChargePoint Network,,CARLE FOUNDATIO CATR ASC 3,508 Lafayette St,Danville,IL,61832.0,US,40.128757,-87.63704,"508 Lafayette St, Danville, IL, 61832, US",AFDC,Illinois,IL,17,Vermilion County,183,17183,61832.0,19180.0,"Danville, IL",Danville,17183000900,1.0,17183000900.0,40.128757,-87.63704,130.55,43.8,tract,tract,2.01,tract,False,Urban,43036.0,tract,10.06,tract,6.07,tract,15.18,tract,77100.0,790.0,97.595,tract,tract,tract,2641.2,False,primaryroads:tl_2025_us_primaryroads.shp,32013
ELEC,CARLE FOUNDATIO CATR ASC 1,public,ChargePoint Network,,CARLE FOUNDATIO CATR ASC 1,507 W Harrison St,Danville,IL,61832.0,US,40.12838,-87.63728,"507 W Harrison St, Danville, IL, 61832, US",AFDC,Illinois,IL,17,Vermilion County,183,17183,61832.0,19180.0,"Danville, IL",Danville,17183000900,1.0,17183000900.0,40.12838,-87.63728,130.55,43.8,tract,tract,2.01,tract,False,Urban,43036.0,tract,10.06,tract,6.07,tract,15.18,tract,77100.0,790.0,97.595,tract,tract,tract,2609.0,False,primaryroads:tl_2025_us_primaryroads.shp,32014
ELEC,TARGET T3872 STATION 2,public,ChargePoint Network,,TARGET T3872 STATION 2,615 W Lake St,Elmhurst,IL,60126.0,US,41.921659,-87.959912,"615 W Lake St, Elmhurst, IL, 60126, US",AFDC,Illinois,IL,17,DuPage County,43,17043,60126.0,176.0,"Chicago-Naperville, IL-IN-WI",Elmhurst,17043840705,1.0,17043840705.0,41.921659,-87.959912,765.79,39.4,tract,tract,2.99,tract,False,Urban,126801.0,tract,51.03,tract,2.63,tract,4.6,tract,369100.0,2333.0,158.208,tract,tract,tract,565.4,False,primaryroads:tl_2025_us_primaryroads.shp,32015
ELEC,TARGET T3872 STATION 1,public,ChargePoint Network,,TARGET T3872 STATION 1,615 W Lake St,Elmhurst,IL,60126.0,US,41.921731,-87.960137,"615 W Lake St, Elmhurst, IL, 60126, US",AFDC,Illinois,IL,17,DuPage County,43,17043,60126.0,176.0,"Chicago-Naperville, IL-IN-WI",Elmhurst,17043840705,1.0,17043840705.0,41.921731,-87.960137,765.79,39.4,tract,tract,2.99,tract,False,Urban,126801.0,tract,51.03,tract,2.63,tract,4.6,tract,369100.0,2333.0,158.208,tract,tract,tract,561.3,False,primaryroads:tl_2025_us_primaryroads.shp,32016
ELEC,10 N MARTINGALE WPOC 10 GARAGE,public,ChargePoint Network,,10 N MARTINGALE WPOC 10 GARAGE,10 N Martingale Rd,Schaumburg,IL,60173.0,US,42.025604,-88.033745,"10 N Martingale Rd, Schaumburg, IL, 60173, US",AFDC,Illinois,IL,17,Cook County,31,17031,60173.0,176.0,"Chicago-Naperville, IL-IN-WI",Schaumburg village,17031804609,3.0,17031804609.0,42.025604,-88.033745,1480.82,43.0,tract,tract,2.33,tract,False,Urban,107809.0,tract,65.46,tract,6.27,tract,4.76,tract,375900.0,2075.0,181.157,tract,tract,tract,205.7,False,primaryroads:tl_2025_us_primaryroads.shp,32017
