fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,SRWC CHARGER 2,public,ChargePoint Network,,SRWC CHARGER 2,585 Broadway,Redwood City,CA,94063.0,US,37.48494,-122.206772,"585 Broadway, Redwood City, CA, 94063, US",AFDC,California,CA,6,San Mateo County,81,6081,94063.0,488.0,"San Jose-San Francisco-Oakland, CA",Redwood City,6081610201,1.0,6081610201.0,37.48494,-122.206772,3754.3,35.8,tract,tract,2.91,tract,False,Urban,73472.0,tract,28.55,tract,0.71,tract,11.16,tract,1019900.0,2387.0,,tract,tract,county,291.7,False,primaryroads:tl_2025_us_primaryroads.shp,6000
ELEC,MVSC NE-2,public,ChargePoint Network,,MVSC NE-2,1180 Rosecrans Ave,Manhattan Beach,CA,90266.0,US,33.901568,-118.39396,"1180 Rosecrans Ave, Manhattan Beach, CA, 90266, US",AFDC,California,CA,6,Los Angeles County,37,6037,90266.0,348.0,"Los Angeles-Long Beach, CA",Manhattan Beach,6037620400,1.0,6037620400.0,33.901568,-118.39396,2032.18,42.6,tract,tract,2.63,tract,False,Urban,175469.0,tract,75.77,tract,4.56,tract,1.84,tract,1918600.0,2852.0,,tract,tract,county,2149.3,False,primaryroads:tl_2025_us_primaryroads.shp,6001
ELEC,MVSC NE-3,public,ChargePoint Network,,MVSC NE-3,1180 Rosecrans Ave,Manhattan Beach,CA,90266.0,US,33.901568,-118.393981,"1180 Rosecrans Ave, Manhattan Beach, CA, 90266, US",AFDC,California,CA,6,Los Angeles County,37,6037,90266.0,348.0,"Los Angeles-Long Beach, CA",Manhattan Beach,6037620400,1.0,6037620400.0,33.901568,-118.393981,2032.18,42.6,tract,tract,2.63,tract,False,Urban,175469.0,tract,75.77,tract,4.56,tract,1.84,tract,1918600.0,2852.0,,tract,tract,county,2151.2,False,primaryroads:tl_2025_us_primaryroads.shp,6002
ELEC,MVSC NE-5,public,ChargePoint Network,,MVSC NE-5,1180 Rosecrans Ave,Manhattan Beach,CA,90266.0,US,33.901603,-118.39403,"1180 Rosecrans Ave, Manhattan Beach, CA, 90266, US",AFDC,California,CA,6,Los Angeles County,37,6037,90266.0,348.0,"Los Angeles-Long Beach, CA",Manhattan Beach,6037620400,1.0,6037620400.0,33.901603,-118.39403,2032.18,42.6,tract,tract,2.63,tract,False,Urban,175469.0,tract,75.77,tract,4.56,tract,1.84,tract,1918600.0,2852.0,,tract,tract,county,2155.7,False,primaryroads:tl_2025_us_primaryroads.shp,6003
ELEC,MVSC M-3,public,ChargePoint Network,,MVSC M-3,2612 N Sepulveda Blvd,Manhattan Beach,CA,90266.0,US,33.894907,-118.394099,"2612 N Sepulveda Blvd, Manhattan Beach, CA, 90266, US",AFDC,California,CA,6,Los Angeles County,37,6037,90266.0,348.0,"Los Angeles-Long Beach, CA",Manhattan Beach,6037620400,1.0,6037620400.0,33.894907,-118.394099,2032.18,42.6,tract,tract,2.63,tract,False,Urban,175469.0,tract,75.77,tract,4.56,tract,1.84,tract,1918600.0,2852.0,,tract,tract,county,2218.0,False,primaryroads:tl_2025_us_primaryroads.shp,6004
ELEC,MVSC M-2,public,ChargePoint Network,,MVSC M-2,2612 N Sepulveda Blvd,Manhattan Beach,CA,90266.0,US,33.894925,-118.394121,"2612 N Sepulveda Blvd, Manhattan Beach, CA, 90266, US",AFDC,California,CA,6,Los Angeles County,37,6037,90266.0,348.0,"Los Angeles-Long Beach, CA",Manhattan Beach,6037620400,1.0,6037620400.0,33.894925,-118.394121,2032.18,42.6,tract,tract,2.63,tract,False,Urban,175469.0,tract,75.77,tract,4.56,tract,1.84,tract,1918600.0,2852.0,,tract,tract,county,2219.5,False,primaryroads:tl_2025_us_primaryroads.shp,6005
ELEC,DC CORRIDOR KOHLS BMONT L2,public,ChargePoint Network,,DC CORRIDOR KOHLS BMONT L2,1479 E 2nd St.,Beaumont,CA,92223.0,US,33.921953,-116.955974,"1479 E 2nd St., Beaumont, CA, 92223, US",AFDC,California,CA,6,Riverside County,65,6065,92223.0,348.0,"Los Angeles-Long Beach, CA",Beaumont,6065043820,1.0,6065043820.0,33.921953,-116.955974,1345.71,39.2,tract,tract,2.95,tract,False,Urban,117609.0,tract,32.6,tract,4.45,tract,9.74,tract,456000.0,2587.0,176.266,tract,tract,tract,563.6,False,primaryroads:tl_2025_us_primaryroads.shp,6006
ELEC,IRVINE  CO  OFC DP 15460 LCR 02,public,ChargePoint Network,,IRVINE  CO  OFC DP 15460 LCR 02,15460 Laguna Canyon Rd,Irvine,CA,92618.0,US,33.666233,-117.758609,"15460 Laguna Canyon Rd, Irvine, CA, 92618, US",AFDC,California,CA,6,Orange County,59,6059,92618.0,348.0,"Los Angeles-Long Beach, CA",Irvine,6059052518,1.0,6059052518.0,33.666233,-117.758609,1331.78,33.6,tract,tract,1.81,tract,False,Urban,97298.0,tract,66.26,tract,5.5,tract,15.62,tract,915500.0,2847.0,,county,tract,county,464.7,False,primaryroads:tl_2025_us_primaryroads.shp,6007
ELEC,IRVINE  CO  OFC DP 15460 LCR 01,public,ChargePoint Network,,IRVINE  CO  OFC DP 15460 LCR 01,15460 Laguna Canyon Rd,Irvine,CA,92618.0,US,33.666267,-117.758575,"15460 Laguna Canyon Rd, Irvine, CA, 92618, US",AFDC,California,CA,6,Orange County,59,6059,92618.0,348.0,"Los Angeles-Long Beach, CA",Irvine,6059052518,1.0,6059052518.0,33.666267,-117.758575,1331.78,33.6,tract,tract,1.81,tract,False,Urban,97298.0,tract,66.26,tract,5.5,tract,15.62,tract,915500.0,2847.0,,county,tract,county,460.0,False,primaryroads:tl_2025_us_primaryroads.shp,6008
ELEC,IRVINE  CO  OFC DP 15460 LCR 03,public,ChargePoint Network,,IRVINE  CO  OFC DP 15460 LCR 03,15460 Laguna Canyon Rd,Irvine,CA,92618.0,US,33.666212,-117.758626,"15460 Laguna Canyon Rd, Irvine, CA, 92618, US",AFDC,California,CA,6,Orange County,59,6059,92618.0,348.0,"Los Angeles-Long Beach, CA",Irvine,6059052518,1.0,6059052518.0,33.666212,-117.758626,1331.78,33.6,tract,tract,1.81,tract,False,Urban,97298.0,tract,66.26,tract,5.5,tract,15.62,tract,915500.0,2847.0,,county,tract,county,467.2,False,primaryroads:tl_2025_us_primaryroads.shp,6009
