fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,WCEH Oakland (Rice Hill),public,EVCS,,WCEH Oakland (Rice Hill),621 John Long Rd,Oakland,OR,97462.0,US,43.537251,-123.290351,"621 John Long Rd, Oakland, OR, 97462, US",AFDC,Oregon,OR,41,Douglas County,19,41019,97462.0,40700.0,"Roseburg, OR",Douglas County,41019040000,3.0,41019040000.0,43.537251,-123.290351,7.6,55.1,tract,tract,2.46,tract,True,Urban,60058.0,tract,23.53,tract,7.23,tract,9.91,tract,342400.0,1010.0,284.623,tract,tract,county,121.7,False,primaryroads:tl_2025_us_primaryroads.shp,56000
ELEC,NE MLK Boulevard - Portland OR,public,OpConnect,,NE MLK Boulevard - Portland OR,3640 Northeast Martin Luther King Junior Boulevard,Portland,OR,97212.0,US,45.54913,-122.66145,"3640 Northeast Martin Luther King Junior Boulevard, Portland, OR, 97212, US",AFDC,Oregon,OR,41,Multnomah County,51,41051,97212.0,440.0,"Portland-Vancouver-Salem, OR-WA",Portland,41051003302,2.0,41051003302.0,45.54913,-122.66145,5999.26,31.9,tract,tract,2.7,tract,False,Urban,92273.0,tract,50.61,tract,10.01,tract,11.34,tract,669900.0,2060.0,,tract,tract,county,1194.7,False,primaryroads:tl_2025_us_primaryroads.shp,56001
ELEC,Cafe Yumm! - Argyle Square,public,Non-Networked,RESTAURANT,Cafe Yumm! - Argyle Square,8689 SW Robert Burns Dr,Wilsonville,OR,97070.0,US,45.334986,-122.766691,"8689 SW Robert Burns Dr, Wilsonville, OR, 97070, US",AFDC,Oregon,OR,41,Washington County,67,41067,97070.0,440.0,"Portland-Vancouver-Salem, OR-WA",Wilsonville,41067032110,1.0,41067032110.0,45.334986,-122.766691,281.88,38.1,tract,tract,2.54,tract,False,Urban,113920.0,tract,25.78,tract,1.01,tract,2.74,tract,693400.0,2004.0,,tract,tract,county,189.3,False,primaryroads:tl_2025_us_primaryroads.shp,56002
ELEC,OSU LPSC,public,ChargePoint Network,,OSU LPSC,2900 SW Campus Way,Corvallis,OR,97331.0,US,44.566295,-123.283836,"2900 SW Campus Way, Corvallis, OR, 97331, US",AFDC,Oregon,OR,41,Benton County,3,41003,97330.0,440.0,"Portland-Vancouver-Salem, OR-WA",Corvallis,41003010702,2.0,41003010702.0,44.566295,-123.283836,1086.8,20.4,tract,tract,2.07,tract,False,Urban,41875.0,tract,63.09,tract,14.0,tract,36.05,tract,570700.0,1205.0,,tract,tract,county,17576.1,False,primaryroads:tl_2025_us_primaryroads.shp,56003
ELEC,WV EV STATION 1 WV EV STATION 1,public,ChargePoint Network,,WV EV STATION 1 WV EV STATION 1,12705 SE River Rd,Milwaukie,OR,97222.0,US,45.430256,-122.645106,"12705 SE River Rd, Milwaukie, OR, 97222, US",AFDC,Oregon,OR,41,Clackamas County,5,41005,97222.0,440.0,"Portland-Vancouver-Salem, OR-WA",Oak Grove CDP,41005021200,3.0,41005021200.0,45.430256,-122.645106,1551.5,57.0,tract,tract,1.68,tract,False,Urban,67415.0,tract,53.21,tract,7.44,tract,8.55,tract,438500.0,1875.0,233.867,tract,tract,tract,5700.7,False,primaryroads:tl_2025_us_primaryroads.shp,56004
ELEC,RIVERPLACE RIVERPLACE APT,public,ChargePoint Network,,RIVERPLACE RIVERPLACE APT,295 Deann Drive,Independence,OR,97351.0,US,44.865232,-123.183309,"295 Deann Drive, Independence, OR, 97351, US",AFDC,Oregon,OR,41,Polk County,53,41053,97351.0,440.0,"Portland-Vancouver-Salem, OR-WA",Independence,41053020305,2.0,41053020305.0,44.865232,-123.183309,925.33,28.7,tract,tract,3.45,tract,False,Urban,81667.0,tract,20.92,tract,3.49,tract,12.26,tract,344500.0,1553.0,221.829,tract,tract,tract,13525.0,False,primaryroads:tl_2025_us_primaryroads.shp,56005
ELEC,Laurel Ridge Winery,public,Non-Networked,BREWERY_DISTILLERY_WINERY,Laurel Ridge Winery,13301 NE Kuelene Rd,Carlton,OR,97111.0,US,45.313977,-123.100942,"13301 NE Kuelene Rd, Carlton, OR, 97111, US",AFDC,Oregon,OR,41,Yamhill County,71,41071,,440.0,"Portland-Vancouver-Salem, OR-WA",Yamhill County,41071030400,2.0,41071030400.0,45.313977,-123.100942,16.36,41.0,tract,tract,2.94,tract,True,Urban,103564.0,tract,24.15,tract,2.24,tract,6.69,tract,518500.0,1708.0,,tract,tract,county,24459.3,False,primaryroads:tl_2025_us_primaryroads.shp,56006
ELEC,OSU FAIRBANKS SOUTH,public,ChargePoint Network,,OSU FAIRBANKS SOUTH,220 SW 26th St,Corvallis,OR,97331.0,US,44.564876,-123.280561,"220 SW 26th St, Corvallis, OR, 97331, US",AFDC,Oregon,OR,41,Benton County,3,41003,97331.0,440.0,"Portland-Vancouver-Salem, OR-WA",Corvallis,41003010702,2.0,41003010702.0,44.564876,-123.280561,1086.8,20.4,tract,tract,2.07,tract,False,Urban,41875.0,tract,63.09,tract,14.0,tract,36.05,tract,570700.0,1205.0,,tract,tract,county,17317.5,False,primaryroads:tl_2025_us_primaryroads.shp,56007
ELEC,Tri-Met Oregon Park Ave Park N Ride,public,OpConnect,,Tri-Met Oregon Park Ave Park N Ride,2750 Southeast Park Ave.,Portland,OR,97222.0,US,45.429692,-122.635603,"2750 Southeast Park Ave., Portland, OR, 97222, US",AFDC,Oregon,OR,41,Clackamas County,5,41005,97222.0,440.0,"Portland-Vancouver-Salem, OR-WA",Oak Grove CDP,41005021200,2.0,41005021200.0,45.429692,-122.635603,1551.5,57.0,tract,tract,1.68,tract,False,Urban,67415.0,tract,53.21,tract,7.44,tract,8.55,tract,438500.0,1875.0,233.867,tract,tract,tract,4963.9,False,primaryroads:tl_2025_us_primaryroads.shp,56008
ELEC,HIGHLANDCHEVRON WOODBURN EV 1-2,public,ChargePoint Network,,HIGHLANDCHEVRON WOODBURN EV 1-2,993 Lawson Ave,Woodburn,OR,97071.0,US,45.150881,-122.878368,"993 Lawson Ave, Woodburn, OR, 97071, US",AFDC,Oregon,OR,41,Marion County,47,41047,97071.0,440.0,"Portland-Vancouver-Salem, OR-WA",Woodburn,41047010308,1.0,41047010308.0,45.150881,-122.878368,1255.56,40.3,tract,tract,2.42,tract,False,Urban,76875.0,tract,19.81,tract,0.0,tract,14.27,tract,318200.0,1465.0,217.201,tract,tract,tract,146.1,False,primaryroads:tl_2025_us_primaryroads.shp,56009
