fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,EVsmart - BGE - Public Safety Building,public,SWTCH,MUNI_GOV,EVsmart - BGE - Public Safety Building,700 E Joppa Rd,Towson,MD,21286.0,US,39.4004596,-76.5889412,"700 E Joppa Rd, Towson, MD, 21286, US",AFDC,Maryland,MD,24,Baltimore County,5,24005,21286.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Towson CDP,24005490900,3.0,24005490900.0,39.4004596,-76.5889412,3219.63,38.2,tract,tract,1.72,tract,False,Urban,40789.0,tract,53.83,tract,5.41,tract,26.08,tract,342400.0,1366.0,250.659,tract,tract,tract,1280.0,False,primaryroads:tl_2025_us_primaryroads.shp,39000
ELEC,Kent Plaza - Walgreens,public,Non-Networked,PHARMACY,Kent Plaza - Walgreens,701 Washington Ave,Chestertown,MD,21620.0,US,39.224089,-76.069501,"701 Washington Ave, Chestertown, MD, 21620, US",AFDC,Maryland,MD,24,Kent County,29,24029,21620.0,,,Chestertown,24029950300,1.0,24029950300.0,39.224089,-76.069501,270.26,37.0,tract,tract,1.88,tract,False,Urban,50548.0,tract,47.2,tract,3.57,tract,14.2,tract,339200.0,1091.0,268.444,tract,tract,county,32809.6,False,primaryroads:tl_2025_us_primaryroads.shp,39001
ELEC,POTOMAC EDISON LONACONING,public,ChargePoint Network,,POTOMAC EDISON LONACONING,76 E Main St,Lonaconing,MD,21539.0,US,39.567099,-78.978694,"76 E Main St, Lonaconing, MD, 21539, US",AFDC,Maryland,MD,24,Allegany County,1,24001,21539.0,19060.0,"Cumberland, MD-WV",Lonaconing,24001002100,2.0,24001002100.0,39.567099,-78.978694,44.28,51.1,tract,tract,2.36,tract,True,Urban,51551.0,tract,13.51,tract,8.28,tract,18.68,tract,86400.0,809.0,106.799,tract,tract,tract,11154.2,False,primaryroads:tl_2025_us_primaryroads.shp,39002
ELEC,EVsmart - BGE - Westminster DC,public,SWTCH,PARK,EVsmart - BGE - Westminster DC,101 N Court St,Westminster,MD,21157.0,US,39.5715158,-76.9868762,"101 N Court St, Westminster, MD, 21157, US",AFDC,Maryland,MD,24,Carroll County,13,24013,21157.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Westminster,24013507602,1.0,24013507602.0,39.5715158,-76.9868762,307.25,41.1,tract,tract,2.31,tract,False,Urban,98295.0,tract,27.44,tract,2.07,tract,7.91,tract,323800.0,932.0,296.642,tract,tract,county,16084.2,False,primaryroads:tl_2025_us_primaryroads.shp,39003
ELEC,Solaire 7077,public,Blink Network,,Solaire 7077,7077 Woodmont Avenue,Bethesda,MD,20815.0,US,38.9802978,-77.0926444,"7077 Woodmont Avenue, Bethesda, MD, 20815, US",AFDC,Maryland,MD,24,Montgomery County,31,24031,20815.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Bethesda CDP,24031704803,1.0,24031704803.0,38.9802978,-77.0926444,7371.27,35.1,tract,tract,1.89,tract,False,Urban,121375.0,tract,82.71,tract,4.71,tract,4.03,tract,636000.0,1930.0,,tract,tract,county,2933.8,False,primaryroads:tl_2025_us_primaryroads.shp,39004
ELEC,Ridgely Oaks Professional Center,public,Blink Network,,Ridgely Oaks Professional Center,621 Ridgely Avenue,Annapolis,MD,21401.0,US,38.9967584,-76.5166222,"621 Ridgely Avenue, Annapolis, MD, 21401, US",AFDC,Maryland,MD,24,Anne Arundel County,3,24003,21401.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Parole CDP,24003702703,1.0,24003702703.0,38.9967584,-76.5166222,899.02,43.3,tract,tract,1.85,tract,False,Urban,142500.0,tract,65.27,tract,1.55,tract,2.33,tract,425200.0,2167.0,196.216,tract,tract,tract,282.6,False,primaryroads:tl_2025_us_primaryroads.shp,39005
ELEC,BGE MUD CHASE LEA 1,public,ChargePoint Network,,BGE MUD CHASE LEA 1,1 Hartley Cir,Garrison,MD,21117.0,US,39.399043,-76.758495,"1 Hartley Cir, Garrison, MD, 21117, US",AFDC,Maryland,MD,24,Baltimore County,5,24005,21117.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Garrison CDP,24005403702,3.0,24005403702.0,39.399043,-76.758495,1014.39,33.7,tract,tract,2.82,tract,False,Urban,110572.0,tract,60.21,tract,4.64,tract,13.46,tract,324100.0,1932.0,167.754,tract,tract,tract,422.0,False,primaryroads:tl_2025_us_primaryroads.shp,39006
ELEC,EVsmart - Pepco - Kensington MARC Station,public,SWTCH,OTHER,EVsmart - Pepco - Kensington MARC Station,3177 Howard Ave,Kensington,MD,20895.0,US,39.0263965,-77.0722074,"3177 Howard Ave, Kensington, MD, 20895, US",AFDC,Maryland,MD,24,Montgomery County,31,24031,20895.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Kensington,24031704200,2.0,24031704200.0,39.0263965,-77.0722074,1727.2,41.1,tract,tract,2.71,tract,False,Urban,149698.0,tract,76.02,tract,6.45,tract,6.58,tract,919400.0,2105.0,,tract,tract,county,1656.8,False,primaryroads:tl_2025_us_primaryroads.shp,39007
ELEC,EVsmart - Pepco - Olney Manor Dog Park,public,SWTCH,PARK,EVsmart - Pepco - Olney Manor Dog Park,16601 Georgia Ave,Olney,MD,20832.0,US,39.1261223,-77.0701175,"16601 Georgia Ave, Olney, MD, 20832, US",AFDC,Maryland,MD,24,Montgomery County,31,24031,20832.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Olney CDP,24031701308,1.0,24031701308.0,39.1261223,-77.0701175,337.82,42.0,tract,tract,3.02,tract,False,Urban,165473.0,tract,62.53,tract,5.79,tract,2.12,tract,770800.0,451.0,,tract,tract,county,924.3,False,primaryroads:tl_2025_us_primaryroads.shp,39008
ELEC,SMECO - Accokeek Library,public,SWTCH,LIBRARY,SMECO - Accokeek Library,15773 Livingston Rd,Accokeek,MD,20607.0,US,38.669959,-77.006673,"15773 Livingston Rd, Accokeek, MD, 20607, US",AFDC,Maryland,MD,24,Prince George's County,33,24033,20607.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Accokeek CDP,24033801310,3.0,24033801310.0,38.669959,-77.006673,285.99,43.2,tract,tract,2.93,tract,False,Urban,143523.0,tract,41.75,tract,11.82,tract,4.05,tract,506200.0,1761.0,229.585,tract,county,county,13858.9,False,primaryroads:tl_2025_us_primaryroads.shp,39009
