fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,The Gem Theater,public,Non-Networked,PARKING_LOT,The Gem Theater,48 Cross St,Bethel,ME,4217.0,US,44.410945,-70.791956,"48 Cross St, Bethel, ME, 04217, US",AFDC,Maine,ME,23,Oxford County,17,23017,4217.0,,,Bethel CDP,23017965900,1.0,23017965900.0,44.410945,-70.791956,13.1,49.8,tract,tract,2.14,tract,False,Rural,54875.0,tract,40.22,tract,5.29,tract,14.32,tract,279500.0,867.0,238.29,tract,tract,county,58509.2,True,primaryroads:tl_2025_us_primaryroads.shp,40000
ELEC,CHESTNUT 72 CHESTNUT,public,ChargePoint Network,,CHESTNUT 72 CHESTNUT,21 Chestnut St,Portland,ME,4101.0,US,43.660586,-70.260121,"21 Chestnut St, Portland, ME, 04101, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4101.0,438.0,"Portland-Lewiston-South Portland, ME",Portland,23005000600,1.0,23005000600.0,43.660586,-70.260121,5638.88,36.1,tract,tract,1.72,tract,False,Urban,53948.0,tract,52.38,tract,2.9,tract,25.88,tract,730600.0,1431.0,275.737,tract,tract,county,471.1,False,primaryroads:tl_2025_us_primaryroads.shp,40001
ELEC,Downeast Community Partners,public,Non-Networked,OFFICE_BLDG,Downeast Community Partners,248 Bucksport Rd,Ellsworth,ME,4103.0,US,44.539008,-68.452345,"248 Bucksport Rd, Ellsworth, ME, 04103, US",AFDC,Maine,ME,23,Hancock County,9,23009,4605.0,,,Ellsworth,23009965504,2.0,23009965504.0,44.539008,-68.452345,27.22,40.3,tract,tract,2.61,tract,False,Rural,76336.0,tract,40.07,tract,1.46,tract,6.21,tract,230900.0,1111.0,207.831,tract,tract,tract,33498.2,False,primaryroads:tl_2025_us_primaryroads.shp,40002
ELEC,City of Auburn - Parking Garage,public,Non-Networked,PAY_GARAGE,City of Auburn - Parking Garage,60 Court St,Auburn,ME,4210.0,US,44.09636,-70.225851,"60 Court St, Auburn, ME, 04210, US",AFDC,Maine,ME,23,Androscoggin County,1,23001,4210.0,438.0,"Portland-Lewiston-South Portland, ME",Auburn,23001010100,1.0,23001010100.0,44.09636,-70.225851,1846.73,46.9,tract,tract,1.45,tract,False,Urban,25184.0,tract,15.61,tract,14.23,tract,36.65,tract,337500.0,766.0,240.166,tract,tract,county,3604.0,False,primaryroads:tl_2025_us_primaryroads.shp,40003
ELEC,DC CORRIDOR WINDHAM L2,public,ChargePoint Network,,DC CORRIDOR WINDHAM L2,797 Roosevelt Trail,Windham,ME,4062.0,US,43.841715,-70.44155,"797 Roosevelt Trail, Windham, ME, 04062, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4062.0,438.0,"Portland-Lewiston-South Portland, ME",North Windham CDP,23005004805,2.0,23005004805.0,43.841715,-70.44155,157.51,45.8,tract,tract,2.2,tract,False,Urban,111250.0,tract,48.84,tract,0.0,tract,2.24,tract,470800.0,1092.0,275.737,tract,tract,county,9357.2,False,primaryroads:tl_2025_us_primaryroads.shp,40004
ELEC,DC CORRIDOR WINDHAM DC1,public,ChargePoint Network,,DC CORRIDOR WINDHAM DC1,797 Roosevelt Trail,Windham,ME,4062.0,US,43.841726,-70.441639,"797 Roosevelt Trail, Windham, ME, 04062, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4062.0,438.0,"Portland-Lewiston-South Portland, ME",North Windham CDP,23005004805,2.0,23005004805.0,43.841726,-70.441639,157.51,45.8,tract,tract,2.2,tract,False,Urban,111250.0,tract,48.84,tract,0.0,tract,2.24,tract,470800.0,1092.0,275.737,tract,tract,county,9364.4,False,primaryroads:tl_2025_us_primaryroads.shp,40005
ELEC,DC CORRIDOR WINDHAM DC2,public,ChargePoint Network,,DC CORRIDOR WINDHAM DC2,797 Roosevelt Trail,Windham,ME,4062.0,US,43.841753,-70.441483,"797 Roosevelt Trail, Windham, ME, 04062, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4062.0,438.0,"Portland-Lewiston-South Portland, ME",North Windham CDP,23005004805,2.0,23005004805.0,43.841753,-70.441483,157.51,45.8,tract,tract,2.2,tract,False,Urban,111250.0,tract,48.84,tract,0.0,tract,2.24,tract,470800.0,1092.0,275.737,tract,tract,county,9351.9,False,primaryroads:tl_2025_us_primaryroads.shp,40006
ELEC,BGS HOGAN RD 1,public,ChargePoint Network,,BGS HOGAN RD 1,106 Hogan Rd,Bangor,ME,4401.0,US,44.81913,-68.74106,"106 Hogan Rd, Bangor, ME, 04401, US",AFDC,Maine,ME,23,Penobscot County,19,23019,4401.0,12620.0,"Bangor, ME",Bangor,23019000300,2.0,23019000300.0,44.81913,-68.74106,562.74,43.5,tract,tract,2.06,tract,False,Urban,57598.0,tract,41.9,tract,5.04,tract,11.13,tract,225300.0,1011.0,222.849,tract,tract,tract,1084.1,False,primaryroads:tl_2025_us_primaryroads.shp,40007
ELEC,BGS CANCO RD 1,public,ChargePoint Network,,BGS CANCO RD 1,312 Canco Rd,Portland,ME,4103.0,US,43.688908,-70.28097,"312 Canco Rd, Portland, ME, 04103, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4103.0,438.0,"Portland-Lewiston-South Portland, ME",Portland,23005002200,4.0,23005002200.0,43.688908,-70.28097,1051.67,47.4,tract,tract,2.11,tract,False,Urban,87744.0,tract,47.04,tract,1.63,tract,9.32,tract,431200.0,1632.0,264.216,tract,tract,tract,2001.7,False,primaryroads:tl_2025_us_primaryroads.shp,40008
ELEC,DEERINGPROP 1ST FLR-171_172,public,ChargePoint Network,,DEERINGPROP 1ST FLR-171_172,383 Commercial St,Portland,ME,4101.0,US,43.652019,-70.257534,"383 Commercial St, Portland, ME, 04101, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4101.0,438.0,"Portland-Lewiston-South Portland, ME",Portland,23005000300,1.0,23005000300.0,43.652019,-70.257534,1865.36,34.4,tract,tract,1.46,tract,False,Urban,37045.0,tract,56.72,tract,2.93,tract,21.63,tract,530300.0,1408.0,275.737,tract,tract,county,1403.0,False,primaryroads:tl_2025_us_primaryroads.shp,40009
ELEC,DEERINGPROP 1ST FL-173_174,public,ChargePoint Network,,DEERINGPROP 1ST FL-173_174,383 Commercial St,Portland,ME,4101.0,US,43.652081,-70.257464,"383 Commercial St, Portland, ME, 04101, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4101.0,438.0,"Portland-Lewiston-South Portland, ME",Portland,23005000300,1.0,23005000300.0,43.652081,-70.257464,1865.36,34.4,tract,tract,1.46,tract,False,Urban,37045.0,tract,56.72,tract,2.93,tract,21.63,tract,530300.0,1408.0,275.737,tract,tract,county,1399.2,False,primaryroads:tl_2025_us_primaryroads.shp,40010
ELEC,BGS SEWALL #1,public,ChargePoint Network,,BGS SEWALL #1,93 Sewall St,Augusta,ME,4330.0,US,44.308798,-69.783181,"93 Sewall St, Augusta, ME, 04330, US",AFDC,Maine,ME,23,Kennebec County,11,23011,4330.0,12300.0,"Augusta-Waterville, ME",Augusta,23011010400,1.0,23011010400.0,44.308798,-69.783181,490.84,46.5,tract,tract,1.88,tract,False,Urban,49531.0,tract,23.62,tract,3.42,tract,12.41,tract,173000.0,946.0,182.875,tract,tract,tract,1967.7,False,primaryroads:tl_2025_us_primaryroads.shp,40011
ELEC,BGS SEWALL #2,public,ChargePoint Network,,BGS SEWALL #2,93 Sewall St,Augusta,ME,4330.0,US,44.308736,-69.783203,"93 Sewall St, Augusta, ME, 04330, US",AFDC,Maine,ME,23,Kennebec County,11,23011,4330.0,12300.0,"Augusta-Waterville, ME",Augusta,23011010400,1.0,23011010400.0,44.308736,-69.783203,490.84,46.5,tract,tract,1.88,tract,False,Urban,49531.0,tract,23.62,tract,3.42,tract,12.41,tract,173000.0,946.0,182.875,tract,tract,tract,1965.4,False,primaryroads:tl_2025_us_primaryroads.shp,40012
ELEC,"Simon Kittery Premium Outlets (Kittery, ME)",public,Electrify America,,"Simon Kittery Premium Outlets (Kittery, ME)",375 US-1,Kittery,ME,3904.0,US,43.11713,-70.72796,"375 US-1, Kittery, ME, 03904, US",AFDC,Maine,ME,23,York County,31,23031,3904.0,438.0,"Portland-Lewiston-South Portland, ME",Kittery,23031038002,3.0,23031038002.0,43.11713,-70.72796,161.87,47.7,tract,tract,2.21,tract,False,Urban,87866.0,tract,31.45,tract,5.24,tract,14.83,tract,401700.0,1629.0,246.593,tract,tract,tract,192.8,False,primaryroads:tl_2025_us_primaryroads.shp,40013
ELEC,Hannaford Supermarket - Tesla Supercharger,public,Tesla,GROCERY,Hannaford Supermarket - Tesla Supercharger,131 Hannaford Drive,Farmington,ME,4938.0,US,44.65037,-70.150196,"131 Hannaford Drive, Farmington, ME, 04938, US",AFDC,Maine,ME,23,Franklin County,7,23007,4938.0,,,Farmington,23007971202,2.0,23007971202.0,44.65037,-70.150196,47.91,43.6,tract,tract,2.0,tract,False,Rural,54150.0,tract,31.18,tract,4.82,tract,12.94,tract,191800.0,893.0,214.782,tract,tract,tract,38502.2,False,primaryroads:tl_2025_us_primaryroads.shp,40014
ELEC,QUIRK AUTO QMB1,public,ChargePoint Network,,QUIRK AUTO QMB1,327 Hogan Rd,Bangor,ME,4401.0,US,44.82551,-68.73972,"327 Hogan Rd, Bangor, ME, 04401, US",AFDC,Maine,ME,23,Penobscot County,19,23019,4401.0,12620.0,"Bangor, ME",Bangor,23019000300,1.0,23019000300.0,44.82551,-68.73972,562.74,43.5,tract,tract,2.06,tract,False,Urban,57598.0,tract,41.9,tract,5.04,tract,11.13,tract,225300.0,1011.0,222.849,tract,tract,tract,583.9,False,primaryroads:tl_2025_us_primaryroads.shp,40015
ELEC,FPCHURCH GORHAM AMPERE,public,ChargePoint Network,,FPCHURCH GORHAM AMPERE,26 Church St,Gorham,ME,4038.0,US,43.681327,-70.442505,"26 Church St, Gorham, ME, 04038, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4038.0,438.0,"Portland-Lewiston-South Portland, ME",Gorham CDP,23005004002,1.0,23005004002.0,43.681327,-70.442505,239.06,39.4,tract,tract,2.36,tract,False,Urban,122222.0,tract,50.29,tract,2.97,tract,1.67,tract,465200.0,1506.0,275.737,tract,tract,county,9054.3,False,primaryroads:tl_2025_us_primaryroads.shp,40016
ELEC,FPCHURCH GORHAM VOLTAIRE,public,ChargePoint Network,,FPCHURCH GORHAM VOLTAIRE,26 Church St,Gorham,ME,4038.0,US,43.681273,-70.442486,"26 Church St, Gorham, ME, 04038, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4038.0,438.0,"Portland-Lewiston-South Portland, ME",Gorham CDP,23005004002,1.0,23005004002.0,43.681273,-70.442486,239.06,39.4,tract,tract,2.36,tract,False,Urban,122222.0,tract,50.29,tract,2.97,tract,1.67,tract,465200.0,1506.0,275.737,tract,tract,county,9051.7,False,primaryroads:tl_2025_us_primaryroads.shp,40017
ELEC,BHC SOUTH ST BLUE HILL 1,public,ChargePoint Network,,BHC SOUTH ST BLUE HILL 1,70 South St,Blue Hill,ME,4614.0,US,44.4048,-68.592948,"70 South St, Blue Hill, ME, 04614, US",AFDC,Maine,ME,23,Hancock County,9,23009,4614.0,,,Blue Hill CDP,23009966300,1.0,23009966300.0,44.4048,-68.592948,18.03,48.9,tract,tract,2.1,tract,False,Rural,70983.0,tract,46.03,tract,2.66,tract,6.86,tract,305500.0,836.0,278.4,tract,tract,county,41850.5,False,primaryroads:tl_2025_us_primaryroads.shp,40018
ELEC,BHC SOUTH ST BLUE HILL 2,public,ChargePoint Network,,BHC SOUTH ST BLUE HILL 2,70 South St,Blue Hill,ME,4614.0,US,44.404446,-68.592926,"70 South St, Blue Hill, ME, 04614, US",AFDC,Maine,ME,23,Hancock County,9,23009,4614.0,,,Blue Hill CDP,23009966300,1.0,23009966300.0,44.404446,-68.592926,18.03,48.9,tract,tract,2.1,tract,False,Rural,70983.0,tract,46.03,tract,2.66,tract,6.86,tract,305500.0,836.0,278.4,tract,tract,county,41889.1,False,primaryroads:tl_2025_us_primaryroads.shp,40019
ELEC,Town of Deer Isle Town Office,public,OpConnect,,Town of Deer Isle Town Office,62 Church Street,Deer Isle,ME,4627.0,US,44.22047,-68.6756,"62 Church Street, Deer Isle, ME, 04627, US",AFDC,Maine,ME,23,Hancock County,9,23009,4627.0,,,Deer Isle,23009966600,2.0,23009966600.0,44.22047,-68.6756,31.05,55.4,tract,tract,2.01,tract,False,Rural,62137.0,tract,32.3,tract,5.89,tract,17.26,tract,270800.0,949.0,285.353,tract,tract,tract,63045.9,True,primaryroads:tl_2025_us_primaryroads.shp,40020
ELEC,Falmouth High School,public,Non-Networked,SCHOOL,Falmouth High School,74 Woodville Rd,Falmouth,ME,4105.0,US,43.74071976,-70.27424065,"74 Woodville Rd, Falmouth, ME, 04105, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4105.0,438.0,"Portland-Lewiston-South Portland, ME",Falmouth,23005002504,2.0,23005002504.0,43.74071976,-70.27424065,178.76,48.0,tract,tract,2.38,tract,True,Urban,108061.0,tract,72.53,tract,0.8,tract,2.97,tract,651100.0,2315.0,281.253,tract,tract,tract,1118.1,False,primaryroads:tl_2025_us_primaryroads.shp,40021
ELEC,Tandem Coffee,public,Non-Networked,RESTAURANT,Tandem Coffee,122 Anderson St,Portland,ME,4101.0,US,43.66694202,-70.25583953,"122 Anderson St, Portland, ME, 04101, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4101.0,438.0,"Portland-Lewiston-South Portland, ME",Portland,23005000500,1.0,23005000500.0,43.66694202,-70.25583953,2721.98,36.7,tract,tract,1.85,tract,False,Urban,61250.0,tract,55.19,tract,1.37,tract,12.79,tract,604500.0,1403.0,275.737,tract,tract,county,296.0,False,primaryroads:tl_2025_us_primaryroads.shp,40022
ELEC,PORTLAND VOLVO CT4025-B36E,public,ChargePoint Network,,PORTLAND VOLVO CT4025-B36E,9 US-1,Scarborough,ME,4074.0,US,43.612535,-70.313269,"9 US-1, Scarborough, ME, 04074, US",AFDC,Maine,ME,23,Cumberland County,5,23005,4074.0,438.0,"Portland-Lewiston-South Portland, ME",Scarborough,23005017305,3.0,23005017305.0,43.612535,-70.313269,260.49,45.6,tract,tract,2.22,tract,False,Urban,104148.0,tract,42.89,tract,0.79,tract,4.03,tract,443200.0,1746.0,253.837,tract,tract,tract,576.3,False,primaryroads:tl_2025_us_primaryroads.shp,40023
