fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,ARLINGTON CO. MADISON 1,public,ChargePoint Network,,ARLINGTON CO. MADISON 1,3829 N Stafford St,Arlington,VA,22207.0,US,38.923255,-77.124385,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.923255,-77.124385,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,781.3,False,primaryroads:tl_2025_us_primaryroads.shp,67000
ELEC,ARLINGTON CO. MADISON 3,public,ChargePoint Network,,ARLINGTON CO. MADISON 3,3829 N Stafford St,Arlington,VA,22207.0,US,38.923214,-77.12441,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.923214,-77.12441,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,786.0,False,primaryroads:tl_2025_us_primaryroads.shp,67001
ELEC,ARLINGTON CO. MADISON 6,public,ChargePoint Network,,ARLINGTON CO. MADISON 6,3829 N Stafford St,Arlington,VA,22207.0,US,38.923142,-77.124447,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.923142,-77.124447,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,793.8,False,primaryroads:tl_2025_us_primaryroads.shp,67002
ELEC,ARLINGTON CO. MADISON 5,public,ChargePoint Network,,ARLINGTON CO. MADISON 5,3829 N Stafford St,Arlington,VA,22207.0,US,38.92316,-77.12444,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.92316,-77.12444,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,792.0,False,primaryroads:tl_2025_us_primaryroads.shp,67003
ELEC,WHITTEN ASHLAND POWER LINK 1,public,ChargePoint Network,,WHITTEN ASHLAND POWER LINK 1,11409 Washington Highway,Ashland,VA,23005.0,US,37.721329,-77.470743,"11409 Washington Highway, Ashland, VA, 23005, US",AFDC,Virginia,VA,51,Hanover County,85,51085,23059.0,40060.0,"Richmond, VA",Hanover County,51085320602,1.0,51085320602.0,37.721329,-77.470743,354.61,45.1,tract,tract,2.07,tract,True,Urban,56830.0,tract,31.82,tract,5.12,tract,8.49,tract,253300.0,1103.0,229.646,tract,tract,tract,1850.4,False,primaryroads:tl_2025_us_primaryroads.shp,67004
ELEC,Kohl's 308 - Mechanicsville,public,eVgo Network,,Kohl's 308 - Mechanicsville,7390 Bell Creek Rd,Mechanicsville,VA,23111.0,US,37.6074575,-77.3547401,"7390 Bell Creek Rd, Mechanicsville, VA, 23111, US",AFDC,Virginia,VA,51,Hanover County,85,51085,23111.0,40060.0,"Richmond, VA",Mechanicsville CDP,51085321201,1.0,51085321201.0,37.6074575,-77.3547401,419.88,45.3,tract,tract,2.43,tract,False,Urban,103269.0,tract,26.28,tract,1.26,tract,2.77,tract,267100.0,1601.0,166.833,tract,tract,tract,425.3,False,primaryroads:tl_2025_us_primaryroads.shp,67005
ELEC,ARLINGTON CO. MADISON 4,public,ChargePoint Network,,ARLINGTON CO. MADISON 4,3829 N Stafford St,Arlington,VA,22207.0,US,38.923192,-77.12444,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.923192,-77.12444,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,789.6,False,primaryroads:tl_2025_us_primaryroads.shp,67006
ELEC,ARLINGTON CO. MADISON 2,public,ChargePoint Network,,ARLINGTON CO. MADISON 2,3829 N Stafford St,Arlington,VA,22207.0,US,38.92324,-77.124426,"3829 N Stafford St, Arlington, VA, 22207, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22207.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013100300,2.0,51013100300.0,38.92324,-77.124426,1523.43,42.7,tract,tract,3.05,tract,False,Urban,250001.0,tract,83.17,tract,3.37,tract,2.69,tract,1345400.0,3501.0,,tract,tract,county,785.1,False,primaryroads:tl_2025_us_primaryroads.shp,67007
ELEC,Balfield Marketplace Shopping Center - Tesla Supercharger,public,Tesla,SHOPPING_CENTER,Balfield Marketplace Shopping Center - Tesla Supercharger,216 Market Dr,Emporia,VA,23847.0,US,36.70499,-77.542673,"216 Market Dr, Emporia, VA, 23847, US",AFDC,Virginia,VA,51,Emporia city,595,51595,23847.0,,,Emporia,51595890200,4.0,51595890200.0,36.70499,-77.542673,429.77,43.9,tract,tract,2.28,tract,False,Urban,49888.0,tract,17.87,tract,2.63,tract,9.41,tract,131800.0,1056.0,124.811,tract,tract,tract,430.4,False,primaryroads:tl_2025_us_primaryroads.shp,67008
ELEC,DEV EVSP DCA EV1-15,public,ChargePoint Network,,DEV EVSP DCA EV1-15,2400 Ronald Reagan Washington National Airpor,Arlington,VA,22202.0,US,38.852905,-77.045074,"2400 Ronald Reagan Washington National Airpor, Arlington, VA, 22202, US",AFDC,Virginia,VA,51,Arlington County,13,51013,22202.0,548.0,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Arlington CDP,51013980200,1.0,51013980200.0,38.852905,-77.045074,84.66,35.5,county,state,2.08,county,False,Urban,140160.0,county,77.11,county,3.26,county,7.12,county,864800.0,2275.0,,county,county,county,169.6,False,primaryroads:tl_2025_us_primaryroads.shp,67009
