fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity_m,highway_proximity_censored,highway_proximity_source,restore_index
ELEC,TOPANGA STATION 3,public,ChargePoint Network,,TOPANGA STATION 3,6600 Topanga Canyon Blvd,Los Angeles,CA,91303.0,US,34.191782,-118.603213,"6600 Topanga Canyon Blvd, Los Angeles, CA, 91303, US",AFDC,California,CA,6,Los Angeles County,37,6037,91303.0,348.0,"Los Angeles-Long Beach, CA",Los Angeles,6037135116,1.0,6037135116.0,34.191782,-118.603213,1612.97,48.8,tract,tract,1.45,tract,False,Urban,58750.0,tract,42.88,tract,25.79,tract,17.78,tract,783300.0,2098.0,,county,tract,county,2355.5,False,primaryroads:tl_2025_us_primaryroads.shp,11000
ELEC,VIP LOT STATION 2,public,ChargePoint Network,,VIP LOT STATION 2,1377 Kirkwood Meadows Dr,Kirkwood,CA,95646.0,US,38.683828,-120.066326,"1377 Kirkwood Meadows Dr, Kirkwood, CA, 95646, US",AFDC,California,CA,6,Alpine County,3,6003,95646.0,,,Kirkwood CDP,6003010000,1.0,6003010000.0,38.683828,-120.066326,0.89,41.1,tract,tract,3.42,tract,False,Rural,110781.0,tract,42.11,tract,3.6,tract,12.33,tract,466100.0,1956.0,238.292,tract,state,state,44209.4,False,primaryroads:tl_2025_us_primaryroads.shp,11001
ELEC,FEATHER RIVER FEATHER RIVER,public,ChargePoint Network,,FEATHER RIVER FEATHER RIVER,4512 Feather River Dr,Stockton,CA,95219.0,US,37.982952,-121.34702,"4512 Feather River Dr, Stockton, CA, 95219, US",AFDC,California,CA,6,San Joaquin County,77,6077,95219.0,488.0,"San Jose-San Francisco-Oakland, CA",Stockton,6077003117,1.0,6077003117.0,37.982952,-121.34702,1213.46,45.1,tract,tract,2.88,tract,False,Urban,167344.0,tract,60.72,tract,0.0,tract,0.99,tract,909800.0,2042.0,,tract,tract,county,342.7,False,primaryroads:tl_2025_us_primaryroads.shp,11002
ELEC,TSM TSM 5 - TSM 6,public,ChargePoint Network,,TSM TSM 5 - TSM 6,1643 S Bradley Rd,Santa Maria,CA,93454.0,US,34.929637,-120.419264,"1643 S Bradley Rd, Santa Maria, CA, 93454, US",AFDC,California,CA,6,Santa Barbara County,83,6083,93454.0,42200.0,"Santa Maria-Santa Barbara, CA",Santa Maria,6083002103,3.0,6083002103.0,34.929637,-120.419264,2018.41,28.2,tract,tract,3.45,tract,False,Urban,66518.0,tract,22.57,tract,9.33,tract,10.74,tract,422500.0,1693.0,249.557,tract,tract,tract,113.6,False,primaryroads:tl_2025_us_primaryroads.shp,11003
ELEC,DICICCOS SHDARM STATION 1,public,ChargePoint Network,,DICICCOS SHDARM STATION 1,6407 E Shields Ave,Fresno,CA,93727.0,US,36.779057,-119.674384,"6407 E Shields Ave, Fresno, CA, 93727, US",AFDC,California,CA,6,Fresno County,19,6019,93727.0,260.0,"Fresno-Madera-Hanford, CA",Fresno,6019005805,2.0,6019005805.0,36.779057,-119.674384,795.78,31.7,tract,tract,3.48,tract,False,Urban,130446.0,tract,48.04,tract,3.21,tract,6.03,tract,479900.0,1921.0,249.818,tract,tract,tract,2973.3,False,primaryroads:tl_2025_us_primaryroads.shp,11004
ELEC,LSE - HOTELS STATION #3,public,ChargePoint Network,,LSE - HOTELS STATION #3,2220 Lee Ct,San Diego,CA,92101.0,US,32.729322,-117.211906,"2220 Lee Ct, San Diego, CA, 92101, US",AFDC,California,CA,6,San Diego County,73,6073,92101.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073021401,3.0,6073021401.0,32.729322,-117.211906,1754.52,29.9,tract,tract,2.64,tract,False,Urban,102350.0,tract,59.14,tract,9.33,tract,10.12,tract,1243100.0,2583.0,,tract,tract,county,2660.9,False,primaryroads:tl_2025_us_primaryroads.shp,11005
ELEC,LSE - HOTELS HOTEL #2,public,ChargePoint Network,,LSE - HOTELS HOTEL #2,2311 Lee Ct,San Diego,CA,92101.0,US,32.730675,-117.211152,"2311 Lee Ct, San Diego, CA, 92101, US",AFDC,California,CA,6,San Diego County,73,6073,92101.0,41740.0,"San Diego-Chula Vista-Carlsbad, CA",San Diego,6073021401,3.0,6073021401.0,32.730675,-117.211152,1754.52,29.9,tract,tract,2.64,tract,False,Urban,102350.0,tract,59.14,tract,9.33,tract,10.12,tract,1243100.0,2583.0,,tract,tract,county,2499.4,False,primaryroads:tl_2025_us_primaryroads.shp,11006
ELEC,BAHAY ALEXAN BAHAY 3,public,ChargePoint Network,,BAHAY ALEXAN BAHAY 3,1910 W Temple St,Los Angeles,CA,90026.0,US,34.069088,-118.26632,"1910 W Temple St, Los Angeles, CA, 90026, US",AFDC,California,CA,6,Los Angeles County,37,6037,90026.0,348.0,"Los Angeles-Long Beach, CA",Los Angeles,6037208402,2.0,6037208402.0,34.069088,-118.26632,7383.71,35.0,tract,tract,2.85,tract,False,Urban,78594.0,tract,42.76,tract,7.23,tract,16.94,tract,832400.0,1885.0,,tract,tract,county,254.4,False,primaryroads:tl_2025_us_primaryroads.shp,11007
ELEC,CAJON VALLEY DO A07 A08,public,ChargePoint Network,,CAJON VALLEY DO A07 A08,165 Roanoke Rd,El Cajon,CA,92020.0,US,32.796061,-116.954606,"165 Roanoke Rd, El Cajon, CA, 92020, US",AFDC,California,CA,6,San Diego County,73,6073,,41740.0,"San Diego-Chula Vista-Carlsbad, CA",El Cajon,6073015801,1.0,6073015801.0,32.796061,-116.954606,5829.2,31.3,tract,tract,2.58,tract,False,Urban,52212.0,tract,15.41,tract,7.56,tract,16.43,tract,493400.0,1630.0,,tract,tract,county,766.5,False,primaryroads:tl_2025_us_primaryroads.shp,11008
ELEC,"Shopcore One Colorado (Pasadena, CA)",public,Electrify America,,"Shopcore One Colorado (Pasadena, CA)",30 Union St,Pasadena,CA,91103.0,US,34.14662,-118.14963,"30 Union St, Pasadena, CA, 91103, US",AFDC,California,CA,6,Los Angeles County,37,6037,91105.0,348.0,"Los Angeles-Long Beach, CA",Pasadena,6037461902,2.0,6037461902.0,34.14662,-118.14963,2399.05,33.8,tract,tract,1.43,tract,False,Urban,66786.0,tract,53.21,tract,4.69,tract,28.96,tract,1013900.0,2251.0,,tract,tract,county,493.7,False,primaryroads:tl_2025_us_primaryroads.shp,11009
ELEC,San Rafael Airport Sports Center,public,Non-Networked,REC_SPORTS_FACILITY,San Rafael Airport Sports Center,440 Smith Ranch Rd,San Rafael,CA,94903.0,US,38.025507,-122.518166,"440 Smith Ranch Rd, San Rafael, CA, 94903, US",AFDC,California,CA,6,Marin County,41,6041,94903.0,488.0,"San Jose-San Francisco-Oakland, CA",San Rafael,6041106001,1.0,6041106001.0,38.025507,-122.518166,456.17,38.7,tract,tract,2.46,tract,True,Urban,87917.0,tract,44.44,tract,3.42,tract,12.33,tract,485800.0,3389.0,143.346,tract,tract,tract,1712.3,False,primaryroads:tl_2025_us_primaryroads.shp,11010
ELEC,Stonestown Galleria Peets,public,SHELL_RECHARGE,,Stonestown Galleria Peets,3251 20Th Ave,San Francisco,CA,94132.0,US,37.727838,-122.476348,"3251 20Th Ave, San Francisco, CA, 94132, US",AFDC,California,CA,6,San Francisco County,75,6075,94132.0,488.0,"San Jose-San Francisco-Oakland, CA",San Francisco,6075033201,1.0,6075033201.0,37.727838,-122.476348,3785.09,20.2,tract,tract,2.66,tract,False,Urban,68250.0,tract,58.32,tract,20.42,tract,43.74,tract,1380500.0,2589.0,,county,tract,county,2178.4,False,primaryroads:tl_2025_us_primaryroads.shp,11011
ELEC,Stonestown Galleria Whole Foods,public,SHELL_RECHARGE,,Stonestown Galleria Whole Foods,3251 20Th Ave,San Francisco,CA,94132.0,US,37.729487,-122.475922,"3251 20Th Ave, San Francisco, CA, 94132, US",AFDC,California,CA,6,San Francisco County,75,6075,94132.0,488.0,"San Jose-San Francisco-Oakland, CA",San Francisco,6075033201,1.0,6075033201.0,37.729487,-122.475922,3785.09,20.2,tract,tract,2.66,tract,False,Urban,68250.0,tract,58.32,tract,20.42,tract,43.74,tract,1380500.0,2589.0,,county,tract,county,2333.7,False,primaryroads:tl_2025_us_primaryroads.shp,11012
ELEC,Best Western - Danville Sycamore Inn,public,Non-Networked,HOTEL,Best Western - Danville Sycamore Inn,803 Camino Ramon,Danville,CA,94526.0,US,37.81068376,-121.9911971,"803 Camino Ramon, Danville, CA, 94526, US",AFDC,California,CA,6,Contra Costa County,13,6013,94526.0,488.0,"San Jose-San Francisco-Oakland, CA",Danville,6013345105,4.0,6013345105.0,37.81068376,-121.9911971,1678.37,41.2,tract,tract,2.86,tract,False,Urban,197019.0,tract,62.81,tract,3.25,tract,4.32,tract,1214800.0,3501.0,,tract,tract,county,108.1,False,primaryroads:tl_2025_us_primaryroads.shp,11013
